Title,Specs,Post Date,Options,Price,Installment
Mitsubishi Lancer EX Shark 2018,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '85,000 Km', '6 October']",2023-05-29,"630,000 EGP",No
Mitsubishi Lancer Puma 2009,"['Mitsubishi', 'Lancer Puma', 'Silver', '197,000 Km', 'El Marg']",2023-05-29,"330,000 EGP",No
Mitsubishi Lancer EX Shark 2014,"['Mitsubishi', 'Lancer EX Shark', 'Black', '156,000 Km', 'Zagazig']",2023-05-29,"460,000 EGP",No
Mitsubishi Eclipse Cross 2023,"['Mitsubishi', 'Eclipse Cross', 'Black', 'A/T / Instyle GLS', '74 Km', '6 October']",2023-05-29,"1,400,000 EGP",Yes
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'White', '236,000 Km', 'Giza']",2023-05-29,"460,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Gray', '120,000 Km', '6 October']",2023-05-29,"530,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Dark blue', '250,000 Km', '6 October']",2023-05-29,"310,000 EGP",No
Mitsubishi Lancer Puma 2005,"['Mitsubishi', 'Lancer Puma', 'Black', '200,000 Km', 'Nasr city']",2023-05-29,"295,000 EGP",Yes
Mitsubishi Lancer Crystala 1996,"['Mitsubishi', 'Lancer Crystala', 'Blue', '265,000 Km', 'Ras Gharib']",2023-05-29,"135,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Silver', '210,000 Km', 'Damietta']",2023-05-29,"245,000 EGP",No
Mitsubishi Lancer Puma 2013,"['Mitsubishi', 'Lancer Puma', 'Silver', '210,000 Km', 'Dakahlia']",2023-05-29,"370,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '102,000 Km', 'Zagazig']",2023-05-28,"490,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'White', '267,000 Km', 'Damietta']",2023-05-28,"360,000 EGP",No
Mitsubishi Lancer Crystala 1998,"['Mitsubishi', 'Lancer Crystala', 'Dark green', '208,000 Km', 'El Bagour']",2023-05-28,"168,000 EGP",No
Mitsubishi Lancer EX Shark 2008,"['Mitsubishi', 'Lancer EX Shark', 'Black', '250,000 Km', 'Nasr city']",2023-05-28,"470,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Silver', '215,000 Km', 'Tagamo3 - New Cairo']",2023-05-28,"385,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Silver', '200,000 Km', 'Aswan']",2023-05-28,"315,000 EGP",No
Mitsubishi Lancer Crystala 1998,"['Mitsubishi', 'Lancer Crystala', 'Dark blue', '300,000 Km', 'Suez']",2023-05-28,"170,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Silver', 'A/T / Gulf specifications', '163,000 Km', 'Madinaty']",2023-05-28,"580,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Dark blue', '220,000 Km', '10th of Ramadan']",2023-05-28,"350,000 EGP",No
Mitsubishi Lancer Puma 2012,"['Mitsubishi', 'Lancer Puma', 'White', '150,000 Km', 'Dakahlia']",2023-05-28,"320,000 EGP",No
Mitsubishi Eclipse 2018,"['Mitsubishi', 'Eclipse', 'Light grey', '77,000 Km', 'El Mahalla']",2023-05-28,"650,000 EGP",No
Mitsubishi Lancer Puma 2009,"['Mitsubishi', 'Lancer Puma', 'Gray', '260,000 Km', 'Abu Kabir']",2023-05-28,"300,000 EGP",No
Mitsubishi Lancer Puma 2012,"['Mitsubishi', 'Lancer Puma', 'Silver', '239,000 Km', 'Mansoura']",2023-05-28,"380,000 EGP",No
Mitsubishi Lancer Crystala 1998,"['Mitsubishi', 'Lancer Crystala', 'Silver', '230,000 Km', '6 October']",2023-05-28,"185,000 EGP",No
Mitsubishi Xpander 2021,"['Mitsubishi', 'Xpander', 'White', '45,000 Km', 'Kafr el-Sheikh']",2023-05-28,"830,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Silver', '135,000 Km', 'Faiyum']",2023-05-28,"330,000 EGP",No
Mitsubishi Attrage 2015,"['Mitsubishi', 'Attrage', 'Silver', '129,300 Km', 'Kom Hamada']",2023-05-28,"325,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Black', '199,000 Km', 'Nasr city']",2023-05-28,"450,000 EGP",No
Mitsubishi Pajero 2022,"['Mitsubishi', 'Pajero', 'Silver', '0 Km', 'Cairo']",2023-05-28,"3,800,000 EGP",Yes
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Dark red', '199,000 Km', 'Damanhur']",2023-05-28,"500,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Gray', '260,000 Km', 'Damietta']",2023-05-27,"335,000 EGP",No
Mitsubishi Lancer Puma 2014,"['Mitsubishi', 'Lancer Puma', 'Silver', '276,000 Km', 'Dakahlia']",2023-05-27,"345,000 EGP",Yes
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Silver', '195,000 Km', 'Maadi']",2023-05-27,"270,000 EGP",No
Mitsubishi Lancer Puma 2005,"['Mitsubishi', 'Lancer Puma', 'Cyan', '330,000 Km', '6 October']",2023-05-26,"280,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Red', '210,000 Km', 'Cairo']",2023-05-27,"550,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Red', '120,000 Km', 'Alexandria']",2023-05-27,"505,000 EGP",No
Mitsubishi Xpander 2022,"['Mitsubishi', 'Xpander', 'Silver', 'Automatic / HL', '50,000 Km', 'Red Sea']",2023-05-27,"900,000 EGP",No
Mitsubishi Lancer 2001,"['Mitsubishi', 'Lancer', 'Silver', '260,000 Km', 'Dakahlia']",2023-05-27,"240,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'White', '83,000 Km', 'Heliopolis']",2023-05-27,"600,000 EGP",No
Mitsubishi Attrage 2015,"['Mitsubishi', 'Attrage', 'Light grey', '140,000 Km', '6 October']",2023-05-27,"380,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '200,000 Km', 'Kafr el-Sheikh']",2023-05-27,"530,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Black', '106,000 Km', 'Sheikh Zayed City']",2023-05-27,"580,000 EGP",No
Mitsubishi Lancer EX Shark 2014,"['Mitsubishi', 'Lancer EX Shark', 'Red', '132,000 Km', 'Cairo']",2023-05-27,"465,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Gold', '25,000 Km', 'Alexandria']",2023-05-27,"675,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Dark red', '120,000 Km', 'Ismailia']",2023-05-26,"595,000 EGP",No
Mitsubishi Lancer Crystala 1998,"['Mitsubishi', 'Lancer Crystala', 'Dark red', '280,000 Km', '10th of Ramadan']",2023-05-26,"180,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Black', '190,000 Km', 'Faiyum']",2023-05-26,"570,000 EGP",No
Mitsubishi Lancer Crystala 1999,"['Mitsubishi', 'Lancer Crystala', 'Light grey', '319,000 Km', '6 October']",2023-05-26,"170,000 EGP",No
Mitsubishi Lancer Crystala 1999,"['Mitsubishi', 'Lancer Crystala', 'Silver', '200,000 Km', 'Giza']",2023-05-26,"155,000 EGP",No
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Silver', '220,000 Km', 'Nasr city']",2023-05-25,"265,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Black', '250,000 Km', 'Sharqia']",2023-05-25,"270,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Black', '260,000 Km', 'Al Shorouk']",2023-05-25,"475,000 EGP",No
Mitsubishi Lancer 1984,"['Mitsubishi', 'Lancer', 'Silver', '200,000 Km', 'Cairo']",2023-05-25,"35,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Silver', '180,000 Km', 'Cairo']",2023-05-25,"430,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Black', '170,000 Km', 'Giza']",2023-05-25,"500,000 EGP",No
Mitsubishi Lancer Crystala 1999,"['Mitsubishi', 'Lancer Crystala', 'Red', '200,000 Km', 'Cairo']",2023-05-25,"135,000 EGP",No
Mitsubishi Lancer Crystala 1999,"['Mitsubishi', 'Lancer Crystala', 'Gray', '200,000 Km', 'Tagamo3 - New Cairo']",2023-05-25,"195,000 EGP",No
Mitsubishi Attrage 2014,"['Mitsubishi', 'Attrage', 'Black', '100,000 Km', 'Maadi']",2023-05-25,"370,000 EGP",No
Mitsubishi Lancer EX Shark 2018,"['Mitsubishi', 'Lancer EX Shark', 'Black', '44,000 Km', 'Maadi']",2023-05-01,"650,000 EGP",Yes
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Light grey', '280,000 Km', 'Heliopolis']",2023-05-24,"370,000 EGP",No
Mitsubishi Eclipse 2019,"['Mitsubishi', 'Eclipse', 'White', '100,000 Km', 'Ismailia']",2023-05-24,"850,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '70,000 Km', 'Zagazig']",2023-05-24,"450,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'White', '91,500 Km', 'Kafr el-Sheikh']",2023-05-24,"620,000 EGP",No
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Gray', '- Km', 'Sharqia']",2023-05-24,"220,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Gold', '147,000 Km', 'El Qanater El Khayreya']",2023-05-24,"495,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Gray', '- Km', 'Beheira']",2023-05-24,"375,000 EGP",No
Mitsubishi Lancer Crystala 1999,"['Mitsubishi', 'Lancer Crystala', 'Silver', '153,000 Km', 'Kafr el-Sheikh']",2023-05-23,"165,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Red', '78,000 Km', 'Menouf']",2023-05-23,"590,000 EGP",No
Mitsubishi Lancer EX Shark 2018,"['Mitsubishi', 'Lancer EX Shark', 'Gray', '90,000 Km', 'Tala']",2023-05-23,"630,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Silver', '250,000 Km', 'El Bagour']",2023-05-23,"400,000 EGP",No
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Gray', '280,000 Km', 'Kerdasa']",2023-05-23,"225,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Light grey', '321,000 Km', 'Kafr el-Sheikh']",2023-05-23,"300,000 EGP",Yes
Mitsubishi Pajero 2015,"['Mitsubishi', 'Pajero', 'Silver', '151,000 Km', 'Faiyum']",2023-05-23,"1,600,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Black', '160,000 Km', 'Ismailia']",2023-05-23,"380,000 EGP",No
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Black', '190,000 Km', 'El Mahalla']",2023-05-23,"315,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Red', '170,000 Km', 'Faiyum']",2023-05-22,"425,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Red', '185,000 Km', 'El Mahalla']",2023-05-22,"290,000 EGP",No
Mitsubishi Lancer Puma 2009,"['Mitsubishi', 'Lancer Puma', 'Silver', '156,000 Km', 'Sharqia']",2023-05-22,"332,000 EGP",No
Mitsubishi Attrage 2015,"['Mitsubishi', 'Attrage', 'Silver', '158,000 Km', 'Cairo']",2023-05-22,"315,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '127,000 Km', 'El Bagour']",2023-05-22,-,No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '235,000 Km', 'Cairo']",2023-05-22,"450,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Red', '143,000 Km', 'Helwan']",2023-05-22,"450,000 EGP",No
Mitsubishi Pickup 2008,"['Mitsubishi', 'Pickup', 'White', '500,000 Km', 'Gharbia']",2023-05-22,"260,000 EGP",No
Mitsubishi Lancer Puma 2013,"['Mitsubishi', 'Lancer Puma', 'Silver', '245,000 Km', 'Kom Hamada']",2023-05-22,"335,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'White', '11,000 Km', 'Damietta']",2023-05-22,"740,000 EGP",No
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Silver', '300,000 Km', 'Qena']",2023-05-22,"270,000 EGP",No
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Champagne', '287,000 Km', 'Tagamo3 - New Cairo']",2023-05-21,"298,000 EGP",No
Mitsubishi Lancer Crystala 1998,"['Mitsubishi', 'Lancer Crystala', 'Silver', '170,000 Km', '6 October']",2023-05-21,"170,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Black', '161,000 Km', 'Kafr el-Dawwar']",2023-05-21,"450,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Black', '140,000 Km', 'Mohandessin']",2023-05-21,"465,000 EGP",Yes
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Red', '45,000 Km', 'Mansoura']",2023-05-21,"650,000 EGP",No
Mitsubishi Lancer EX Shark 2017,"['Mitsubishi', 'Lancer EX Shark', 'Red', '73,000 Km', 'El Haram']",2023-05-21,"650,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '89,000 Km', 'Mansoura']",2023-05-21,-,No
Mitsubishi Outlander 2005,"['Mitsubishi', 'Outlander', 'Silver', '220,000 Km', 'Cairo']",2023-05-21,"300,000 EGP",No
Mitsubishi Lancer Puma 2009,"['Mitsubishi', 'Lancer Puma', 'Gray', '137,000 Km', 'Tagamo3 - New Cairo']",2023-05-21,"355,000 EGP",No
Mitsubishi Lancer Crystala 1999,"['Mitsubishi', 'Lancer Crystala', 'Black', '111,000 Km', 'Alexandria']",2023-05-21,"170,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '263,000 Km', 'Saft El Laban']",2023-05-21,"410,000 EGP",No
Mitsubishi Lancer Crystala 1994,"['Mitsubishi', 'Lancer Crystala', 'Dark red', '250,000 Km', 'Zefta']",2023-05-21,"130,000 EGP",No
Mitsubishi Lancer EX Shark 2017,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '120,000 Km', 'Shibin el Kom']",2023-05-20,"520,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '120,000 Km', 'Mohandessin']",2023-05-20,"510,000 EGP",Yes
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Black', '81,000 Km', 'Mohandessin']",2023-05-20,"650,000 EGP",No
Mitsubishi Lancer Puma 2009,"['Mitsubishi', 'Lancer Puma', 'Silver', '107,000 Km', 'Beni Suef']",2023-05-20,"370,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'White', '132,000 Km', 'Damietta']",2023-05-20,"400,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Black', '136,000 Km', 'Shibin El Qanater']",2023-05-20,"450,000 EGP",No
Mitsubishi Lancer EX Shark 2017,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '200,000 Km', 'El Haram']",2023-05-20,"480,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Dark blue', '171,000 Km', 'Alexandria']",2023-05-20,"325,000 EGP",No
Mitsubishi Eclipse Cross 2018,"['Mitsubishi', 'Eclipse Cross', 'Red', 'Automatic / full option / turbo', '96,000 Km', 'Heliopolis']",2023-05-20,"850,000 EGP",No
Mitsubishi Lancer Crystala 1999,"['Mitsubishi', 'Lancer Crystala', 'White', '281,000 Km', 'Dikirnis']",2023-05-19,"200,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Champagne', '105,000 Km', 'Cairo']",2023-05-19,"660,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Silver', '250,000 Km', 'Mansoura']",2023-05-19,"290,000 EGP",No
Mitsubishi Lancer EX Shark 2014,"['Mitsubishi', 'Lancer EX Shark', 'Red', '242,000 Km', 'Kafr el-Sheikh']",2023-05-19,"450,000 EGP",No
Mitsubishi Lancer EX Shark 2018,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '110,000 Km', 'Cairo']",2023-05-19,"660,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '80,000 Km', 'Mansoura']",2023-05-19,"480,000 EGP",No
Mitsubishi Lancer EX Shark 2017,"['Mitsubishi', 'Lancer EX Shark', 'Gray', '120,000 Km', 'El Haram']",2023-05-19,"479,000 EGP",Yes
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '180,000 Km', 'El Qanater El Khayreya']",2023-05-19,"360,000 EGP",No
Mitsubishi Lancer Crystala 1998,"['Mitsubishi', 'Lancer Crystala', 'Blue', '245,000 Km', 'Alexandria']",2023-05-19,"145,000 EGP",No
Mitsubishi Lancer Puma 2005,"['Mitsubishi', 'Lancer Puma', 'Red', '200,000 Km', 'Mansoura']",2023-05-19,"290,000 EGP",No
Mitsubishi Pajero 2005,"['Mitsubishi', 'Pajero', 'Silver', '350,000 Km', 'Al Shorouk']",2023-05-19,"600,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Red', '130,000 Km', 'El Minya']",2023-05-19,"550,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Red', '24,000 Km', 'Port Said']",2023-05-19,"655,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Black', '109,000 Km', 'Tagamo3 - New Cairo']",2023-05-19,"540,000 EGP",No
Mitsubishi Pajero 2018,"['Mitsubishi', 'Pajero', 'Silver', '19,000 Km', 'Nasr city']",2023-05-19,"70,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Black', '98,000 Km', 'Beni Suef']",2023-05-18,-,No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Light grey', '130,000 Km', 'Zagazig']",2023-05-18,"520,000 EGP",No
Mitsubishi Lancer Crystala 1999,"['Mitsubishi', 'Lancer Crystala', 'Dark green', '225,000 Km', 'Suez']",2023-05-18,"225,000 EGP",No
Mitsubishi Eclipse 2019,"['Mitsubishi', 'Eclipse', 'Silver', '66,000 Km', 'Nasr city']",2023-05-18,"840,000 EGP",Yes
Mitsubishi Pajero 2016,"['Mitsubishi', 'Pajero', 'White', '77,000 Km', 'Cairo']",2023-02-23,"2,000,000 EGP",Yes
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Black', '90,000 Km', 'Cairo']",2023-05-18,"600,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Light grey', '150,000 Km', 'Tanta']",2023-05-18,"430,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'White', '194,000 Km', 'Faiyum']",2023-05-18,"470,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Red', '101,000 Km', 'Amreya']",2023-05-18,"530,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Gray', '140,000 Km', 'Mohandessin']",2023-05-17,"525,000 EGP",Yes
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '78,000 Km', 'Cairo']",2023-05-17,"500,000 EGP",No
Mitsubishi Lancer EX Shark 2018,"['Mitsubishi', 'Lancer EX Shark', 'Dark red', '193,000 Km', 'Cairo']",2023-05-17,"775,000 EGP",No
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Silver', '- Km', 'Dikirnis']",2023-05-17,"300,000 EGP",No
Mitsubishi Attrage 2015,"['Mitsubishi', 'Attrage', 'Red', '100,000 Km', 'Sheikh Zayed City']",2023-05-17,"350,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'White', '245,000 Km', 'Alexandria']",2023-05-17,"600,000 EGP",No
Mitsubishi Lancer EX Shark 2008,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '184,000 Km', 'Cairo']",2023-05-16,"310,000 EGP",No
Mitsubishi Lancer Crystala 1998,"['Mitsubishi', 'Lancer Crystala', 'Green', '315,000 Km', 'Cairo']",2023-05-16,"140,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Gray', '140,000 Km', 'Tagamo3 - New Cairo']",2023-05-16,"530,000 EGP",No
Mitsubishi Lancer Puma 2013,"['Mitsubishi', 'Lancer Puma', 'Silver', '170,000 Km', 'Faqous']",2023-05-15,"365,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '125,000 Km', 'Zagazig']",2023-05-15,"530,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Light grey', '120,000 Km', 'Alexandria']",2023-05-15,"550,000 EGP",No
Mitsubishi Lancer EX Shark 2017,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '145,000 Km', 'Faqous']",2023-05-15,"640,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Silver', '129,000 Km', 'Kafr el-Sheikh']",2023-05-15,"430,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '94,000 Km', 'El Mahalla']",2023-05-14,"620,000 EGP",No
Mitsubishi Outlander 2003,"['Mitsubishi', 'Outlander', 'Dark blue', '265,000 Km', 'Cairo']",2023-05-14,"320,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Red', '70,000 Km', 'Alexandria']",2023-05-14,"550,000 EGP",No
Mitsubishi Lancer EX Shark 2017,"['Mitsubishi', 'Lancer EX Shark', 'Gray', '140,000 Km', 'Sharqia']",2023-05-14,"650,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Light grey', '107,000 Km', 'Nasr city']",2023-05-14,"610,000 EGP",No
Mitsubishi Lancer Puma 2009,"['Mitsubishi', 'Lancer Puma', 'Silver', '260,000 Km', 'Damietta']",2023-05-14,"385,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Gray', '220,000 Km', 'Cairo']",2023-05-14,"280,000 EGP",No
Mitsubishi Lancer Puma 2008,"['Mitsubishi', 'Lancer Puma', 'Silver', '500,000 Km', 'Kom Hamada']",2023-05-14,"230,000 EGP",No
Mitsubishi Lancer 2003,"['Mitsubishi', 'Lancer', 'Gray', '150,000 Km', 'Sohag']",2023-05-14,"180,000 EGP",No
Mitsubishi Lancer EX Shark 2018,"['Mitsubishi', 'Lancer EX Shark', 'Light grey', '113,000 Km', 'Shobra']",2023-05-14,"730,000 EGP",No
Mitsubishi Lancer Crystala 1994,"['Mitsubishi', 'Lancer Crystala', 'Black', '218,000 Km', 'Shobra']",2023-05-14,"110,000 EGP",No
Mitsubishi Lancer Puma 2006,"['Mitsubishi', 'Lancer Puma', 'Light grey', '150,000 Km', 'Mansoura']",2023-05-13,"360,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Silver', '90,000 Km', 'Sharqia']",2023-05-13,"500,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Black', '100,000 Km', 'Heliopolis']",2023-05-13,"585,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Dark blue', '160,000 Km', 'Dyarb Negm']",2023-05-12,"280,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Light grey', '160,000 Km', '10th of Ramadan']",2023-05-12,"570,000 EGP",No
Mitsubishi Pajero 2015,"['Mitsubishi', 'Pajero', 'Black', '100,000 Km', 'Giza']",2023-05-12,"1,500,000 EGP",No
Mitsubishi Lancer EX Shark 2015,"['Mitsubishi', 'Lancer EX Shark', 'Red', '107,000 Km', 'Qalyubia']",2023-05-12,"510,000 EGP",No
Mitsubishi Lancer EX Shark 2018,"['Mitsubishi', 'Lancer EX Shark', 'Dark red', '80,000 Km', 'El Minya']",2023-05-12,"650,000 EGP",No
Mitsubishi Galant 1983,"['Mitsubishi', 'Galant', 'Red', '- Km', 'El Haram']",2023-05-12,"50,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'Light grey', '185,000 Km', 'El Salam City']",2023-05-11,"510,000 EGP",No
Mitsubishi Lancer EX Shark 2008,"['Mitsubishi', 'Lancer EX Shark', 'White', '207,000 Km', 'Kafr el-Sheikh']",2023-05-11,"290,000 EGP",No
Mitsubishi Lancer Puma 2007,"['Mitsubishi', 'Lancer Puma', 'Gray', '220,000 Km', 'Giza']",2023-05-11,"180,000 EGP",No
Mitsubishi Pajero 2015,"['Mitsubishi', 'Pajero', 'Black', '130,000 Km', 'Cairo']",2023-05-11,"1,800,000 EGP",No
Mitsubishi Lancer Puma 2011,"['Mitsubishi', 'Lancer Puma', 'White', '135,000 Km', 'Gharbia']",2023-05-11,"350,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'White', '125,000 Km', 'Qalyub']",2023-05-11,"500,000 EGP",No
Mitsubishi Lancer EX Shark 2016,"['Mitsubishi', 'Lancer EX Shark', 'White', '126,000 Km', '6 October']",2023-05-11,"520,000 EGP",No
